profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp
https://twitter.com/championswimmer,championswimmer,63066473,Arnav Gupta,https://pbs.twimg.com/profile_images/1440946683123208192/-Lr_1ChM_normal.jpg,https://pbs.twimg.com/profile_banners/63066473/1540239348,"Mobile Apps | Engineering | Product | Memes 
✉️ https://t.co/qXM9EZrArM 
🎙 https://t.co/9IN9KSPTpW
💼 podcasts & teaching code
🚘 road trips @SayaniBh",https://t.co/HZl6bV96wA,"Bengaluru, India",Wed Aug 05 07:43:23 +0000 2009,29783,1534,33937,false,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
https://twitter.com/banglani,banglani,37151522,Ritesh Banglani,https://pbs.twimg.com/profile_images/1595727692581986307/7UC1g2J8_normal.jpg,https://pbs.twimg.com/profile_banners/37151522/1629181072,"Startups, jokes, kids and cricket                                       (my cricket tweets are tagged #Cricket, so please mute that if you don't like the sport)",https://t.co/3lscOlmtt8,"Bangalore, India",Sat May 02 05:46:26 +0000 2009,41896,2518,15863,false,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
https://twitter.com/albinder,albinder,21843174,Albinder Dhindsa,https://pbs.twimg.com/profile_images/1613764445448327171/BO23PZBq_normal.jpg,https://pbs.twimg.com/profile_banners/21843174/1667211243,Building @letsblinkit,https://t.co/YHsFkZDB0k,"New Delhi, India",Wed Feb 25 06:34:53 +0000 2009,17889,893,2220,true,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
https://twitter.com/1kunalbahl,1kunalbahl,135227064,Kunal Bahl,https://pbs.twimg.com/profile_images/1380910665330737156/gqedo2SW_normal.jpg,https://pbs.twimg.com/profile_banners/135227064/1599415798,Creating impact through technology.,https://t.co/O79UcOduEO,"New Delhi, India",Tue Apr 20 18:01:58 +0000 2010,284139,948,5625,true,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
https://twitter.com/rajeshsawhney,rajeshsawhney,57267301,Rajesh Sawhney 🇮🇳,https://pbs.twimg.com/profile_images/950418146334162944/4KGcx8nx_normal.jpg,https://pbs.twimg.com/profile_banners/57267301/1672817769,"Founder, Investor, Board Member",https://t.co/6xne3aFsI9,"Nako, India",Thu Jul 16 06:56:24 +0000 2009,52832,1195,37840,false,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
https://twitter.com/sbikh,sbikh,35745089,Sanjeev Bikhchandani,https://pbs.twimg.com/profile_images/378800000706455068/59777cbdf7bfe1e0f4f4adfd2bfecacd_normal.jpeg,,Internet entrepreneur and investor,https://t.co/Q0ZeoSCgmr,New Delhi,Mon Apr 27 13:49:39 +0000 2009,46613,1938,637,false,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
https://twitter.com/upadhyay_harsh1,upadhyay_harsh1,91881021,Harsh Upadhyay,https://pbs.twimg.com/profile_images/1609449309489205248/4AyLoXPB_normal.jpg,https://pbs.twimg.com/profile_banners/91881021/1672056560,@Entrackr | Startup | Infomaniac | #Fintrackr | #Snippets | Follow @unicornpremier,https://t.co/7vfW9dAboh,Gurugram,Sun Nov 22 22:22:49 +0000 2009,29746,2290,18112,false,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
https://twitter.com/viditaatrey,viditaatrey,44572832,Vidit Aatrey,https://pbs.twimg.com/profile_images/1634589820721967105/xPByluzg_normal.jpg,https://pbs.twimg.com/profile_banners/44572832/1528459113,"Founder & CEO, Meesho",https://t.co/pCyb8cflMs,"Bengaluru, India",Thu Jun 04 08:12:43 +0000 2009,50092,269,4299,true,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
https://twitter.com/RajanAnandan,RajanAnandan,223110908,Rajan Anandan,https://pbs.twimg.com/profile_images/378800000840024871/fb10b21c1166534dc307442c4f07f406_normal.jpeg,,@Sequoia_India @_surgeahead,,meta,Sun Dec 05 12:29:48 +0000 2010,89427,750,11683,false,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
https://twitter.com/Venkatblr107,Venkatblr107,2611218758,Venkatesh Adikesavan,https://pbs.twimg.com/profile_images/1250860288225669120/mpMcTrCT_normal.jpg,,Engineer @ Healthcare industry,,BLR,Tue Jul 08 07:21:08 +0000 2014,24,615,368,false,,,https://twitter.com/deepigoyal,2023-03-21T01:09:00.259Z
